%time,field.header.seq,field.header.stamp,field.header.frame_id,field.UTM_x,field.UTM_y,field.UTM_z,field.GPSSpd,field.GPSAcc
1548567609530610204,10591,1548567609530376864,base_link,683329.740822,3111039.33093,53.41588974,18.4647083282,0.0504044443369
1548567609580616192,10592,1548567609580424717,base_link,683329.628666,3111039.10067,53.4260787964,18.4131183624,0.0587599165738
1548567609630593804,10593,1548567609630402873,base_link,683329.517007,3111038.8717,53.4362373352,18.2984580994,0.0320252142847
1548567609681711444,10594,1548567609681044188,base_link,683329.405524,3111038.64394,53.4455986023,18.2350692749,0.270153880119
1548567609730968221,10595,1548567609730406317,base_link,683329.294495,3111038.41642,53.4554977417,18.190032959,0.075434319675
1548567609780837223,10596,1548567609780409367,base_link,683329.183907,3111038.18957,53.465221405,18.1490058899,0.0860113874078
1548567609830585241,10597,1548567609830383326,base_link,683329.073611,3111037.96373,53.4761390686,18.0496616364,0.0362352654338
1548567609880716422,10598,1548567609880477379,base_link,683328.964368,3111037.73876,53.4864006042,17.9708423615,0.0255917068571
1548567609930566313,10599,1548567609930363548,base_link,683328.82658,3111037.53739,53.4412078857,17.8931846619,0.0909595265985
1548567609980876766,10600,1548567609980682171,base_link,683328.718208,3111037.31447,53.4499015808,17.843755722,0.0818492025137
1548567610030601824,10601,1548567610030388227,base_link,683328.610205,3111037.09271,53.4587860107,17.7067890167,0.0416246503592
1548567610081751118,10602,1548567610080658903,base_link,683328.503267,3111036.87215,53.4675865173,17.6140460968,0.118384927511
1548567610130573547,10603,1548567610130377000,base_link,683328.396099,3111036.65273,53.4766540527,17.5501537323,0.0470384918153
1548567610181000251,10604,1548567610180415022,base_link,683328.289432,3111036.43368,53.4859886169,17.5253124237,0.0385735891759
1548567610230600645,10605,1548567610230378679,base_link,683328.182148,3111036.21543,53.4953765869,17.5390319824,0.229546487331
1548567610280894966,10606,1548567610280414747,base_link,683328.072708,3111035.99649,53.5041007996,17.6539154053,0.113820113242
1548567610330725585,10607,1548567610330520426,base_link,683327.962101,3111035.77803,53.512512207,17.5925121307,0.0845646858215
1548567610381037900,10608,1548567610380411832,base_link,683327.852107,3111035.56019,53.5205688477,17.5536193848,0.00420725019649
1548567610430594454,10609,1548567610430376132,base_link,683327.742498,3111035.34267,53.5288238525,17.5171833038,0.0580198727548
1548567610484178327,10610,1548567610482678631,base_link,683327.633572,3111035.12564,53.5375099182,17.4289646149,0.104046605527
1548567610530589464,10611,1548567610530374805,base_link,683327.523998,3111034.91025,53.5460510254,17.4429512024,0.0238216686994
1548567610581503086,10612,1548567610580425712,base_link,683327.412689,3111034.69519,53.5546112061,17.4107170105,0.0443496182561
1548567610631516841,10613,1548567610630918215,base_link,683327.301548,3111034.4811,53.5625724792,17.3347492218,0.206768020988
1548567610681489656,10614,1548567610680544068,base_link,683327.191139,3111034.26715,53.570098877,17.3274784088,0.0806380733848
1548567610730679872,10615,1548567610730368503,base_link,683327.08137,3111034.05305,53.5770339966,17.2998008728,0.0670758336782
1548567610781379974,10616,1548567610780389181,base_link,683326.97194,3111033.83924,53.5844726562,17.2646484375,0.0855257883668
1548567610830802215,10617,1548567610830375324,base_link,683326.86321,3111033.62619,53.5920791626,17.1961803436,0.0711949542165
1548567610880809330,10618,1548567610880405711,base_link,683326.753821,3111033.41375,53.6003570557,17.3551368713,0.181692838669
1548567610930941425,10619,1548567610930398658,base_link,683326.604569,3111033.20409,53.5588951111,17.2656002045,0.160706996918
1548567610980921506,10620,1548567610980415389,base_link,683326.492142,3111032.99283,53.568195343,17.2147750854,0.12231285125
1548567611030818684,10621,1548567611030600330,base_link,683326.379847,3111032.78166,53.5767707825,17.2188282013,0.0416871383786
1548567611081282018,10622,1548567611080433038,base_link,683326.268212,3111032.5706,53.5854759216,17.1994152069,0.0158738251776
1548567611130603470,10623,1548567611130375133,base_link,683326.157132,3111032.35958,53.5941429138,17.1303329468,0.0178206618875
1548567611180575593,10624,1548567611180403143,base_link,683326.046468,3111032.14924,53.6033096313,17.0595207214,0.0659802556038
1548567611230595641,10625,1548567611230374098,base_link,683325.935717,3111031.93962,53.6121292114,17.0696544647,0.0294507555664
1548567611281889815,10626,1548567611280906832,base_link,683325.824923,3111031.7303,53.621181488,17.0410137177,0.0408290810883
1548567611330647580,10627,1548567611330400186,base_link,683325.713932,3111031.52099,53.6299667358,17.0641784668,0.0679319053888
1548567611380658049,10628,1548567611380470446,base_link,683325.602786,3111031.31226,53.6385498047,16.9801940918,0.0661693587899
1548567611430825686,10629,1548567611430369985,base_link,683325.49193,3111031.10434,53.647315979,16.9587230682,0.0134213734418
1548567611480596509,10630,1548567611480406777,base_link,683325.380959,3111030.89678,53.655380249,16.9049015045,0.0365357398987
1548567611530714862,10631,1548567611530377003,base_link,683325.270554,3111030.68977,53.6640167236,16.8963909149,0.0399134866893
1548567611580622694,10632,1548567611580412951,base_link,683325.16011,3111030.48247,53.6722488403,16.9042568207,0.0862531587481
1548567611630645007,10633,1548567611630414406,base_link,683325.050439,3111030.27551,53.6815795898,16.8636131287,0.0636427178979
1548567611680572902,10634,1548567611680401899,base_link,683324.941235,3111030.06869,53.6904792786,16.8282470703,0.0411339662969
1548567611730596380,10635,1548567611730364718,base_link,683324.832351,3111029.86203,53.699054718,16.7705135345,0.0832743048668
1548567611780675980,10636,1548567611780414272,base_link,683324.723982,3111029.6557,53.7076568604,16.7549591064,0.0433162935078
1548567611830855253,10637,1548567611830369369,base_link,683324.615445,3111029.45034,53.7167053223,16.6874008179,0.0462685078382
1548567611880796956,10638,1548567611880372448,base_link,683324.506961,3111029.24569,53.7259521484,16.6817932129,0.0180816780776
1548567611930594155,10639,1548567611930372436,base_link,683324.463024,3111029.07183,53.6833000183,16.5873146057,0.0616059564054
1548567611980624823,10640,1548567611980403108,base_link,683324.355955,3111028.86758,53.6913032532,16.6207618713,0.0326690003276
1548567612034503981,10641,1548567612030363627,base_link,683324.249131,3111028.66298,53.698638916,16.5973396301,0.0694552510977
1548567612081971929,10642,1548567612081606399,base_link,683324.14273,3111028.4583,53.7058982849,16.6028232574,0.0492446087301
1548567612130589996,10643,1548567612130376025,base_link,683324.036751,3111028.25352,53.7140426636,16.600725174,0.0124556692317
1548567612180605216,10644,1548567612180417932,base_link,683323.930626,3111028.04887,53.722530365,16.5929794312,0.0305782128125
1548567612230627716,10645,1548567612230399733,base_link,683323.8243,3111027.84414,53.7311820984,16.6305732727,0.0316819883883
1548567612281239248,10646,1548567612280399898,base_link,683323.717809,3111027.63954,53.7387046814,16.5776081085,0.0266089905053
1548567612330922870,10647,1548567612330419652,base_link,683323.611434,3111027.43536,53.7451972961,16.5803394318,0.00322681362741
1548567612380573747,10648,1548567612380402210,base_link,683323.505041,3111027.23122,53.7515525818,16.5685119629,0.0853368714452
1548567612430822510,10649,1548567612430483591,base_link,683323.399285,3111027.02744,53.759437561,16.5366230011,0.0598919615149
1548567612480574984,10650,1548567612480407014,base_link,683323.293131,3111026.82376,53.7685317993,16.5802707672,0.0913877859712
1548567612530585740,10651,1548567612530374031,base_link,683323.186029,3111026.61949,53.7780685425,16.6427211761,0.0644232407212
1548567612580605753,10652,1548567612580411327,base_link,683323.078474,3111026.41469,53.7869377136,16.6618995667,0.0206616893411
1548567612630592945,10653,1548567612630408038,base_link,683322.97059,3111026.2095,53.7946777344,16.7086143494,0.0457365997136
1548567612680627251,10654,1548567612680435782,base_link,683322.862009,3111026.0043,53.802947998,16.6815299988,0.134186565876
1548567612730627351,10655,1548567612730408765,base_link,683322.753438,3111025.79951,53.8120956421,16.7126464844,0.0356997065246
1548567612780623717,10656,1548567612780404390,base_link,683322.644352,3111025.59448,53.8216438293,16.7317466736,0.0334251783788
1548567612833266351,10657,1548567612830424427,base_link,683322.535182,3111025.38881,53.8296890259,16.7785053253,0.0516391023993
1548567612880589385,10658,1548567612880405263,base_link,683322.426077,3111025.18238,53.8364372253,16.8508834839,0.0643180981278
1548567612930668596,10659,1548567612930410591,base_link,683322.374304,3111024.99793,53.7947883606,16.7957954407,0.0842254012823
1548567612980611700,10660,1548567612980426252,base_link,683322.266322,3111024.79108,53.8014221191,16.8199386597,0.0224721580744
1548567613030616681,10661,1548567613030383939,base_link,683322.158244,3111024.58398,53.8090438843,16.8363552094,0.0377551019192
1548567613080821447,10662,1548567613080565097,base_link,683322.049615,3111024.3767,53.8169326782,16.856180191,0.0332220830023
1548567613130608871,10663,1548567613130448511,base_link,683321.940409,3111024.16927,53.8241500854,16.9077968597,0.0522006340325
1548567613181759283,10664,1548567613181127945,base_link,683321.830881,3111023.96128,53.8304176331,16.9561634064,0.0546942539513
1548567613230602068,10665,1548567613230406583,base_link,683321.721234,3111023.75269,53.8363876343,16.9699764252,0.0205353163183
1548567613280626172,10666,1548567613280418670,base_link,683321.611777,3111023.54389,53.8431777954,16.9782505035,0.0219090916216
1548567613330584310,10667,1548567613330393421,base_link,683321.501894,3111023.33471,53.8507156372,17.0412788391,0.0847921669483
1548567613380603938,10668,1548567613380412166,base_link,683321.391649,3111023.12484,53.8590774536,17.0994415283,0.0552247315645
1548567613430603501,10669,1548567613430363540,base_link,683321.281133,3111022.91404,53.866027832,17.1711368561,0.0376307927072
1548567613480546758,10670,1548567613480372995,base_link,683321.169778,3111022.70249,53.8726234436,17.2736053467,0.123911328614
1548567613532143944,10671,1548567613530406266,base_link,683321.057255,3111022.48992,53.8782272339,17.3595676422,0.0368620231748
1548567613580609253,10672,1548567613580414861,base_link,683320.944422,3111022.27662,53.8838386536,17.3977909088,0.038424834609
1548567613630654607,10673,1548567613630477563,base_link,683320.831245,3111022.06293,53.8898277283,17.4174537659,0.0518102124333
1548567613680577710,10674,1548567613680403007,base_link,683320.718146,3111021.84869,53.8965415955,17.4801864624,0.0787038356066
1548567613730617787,10675,1548567613730375191,base_link,683320.604477,3111021.63322,53.9031143188,17.5840034485,0.0664754956961
1548567613780720192,10676,1548567613780406729,base_link,683320.490479,3111021.41657,53.9094200134,17.6553268433,0.0094076981768
1548567613831200040,10677,1548567613831011362,base_link,683320.376034,3111021.1989,53.9154396057,17.7626590729,0.066631950438
1548567613880550065,10678,1548567613880363509,base_link,683320.26093,3111020.98073,53.921546936,17.7729473114,0.0443026386201
1548567613930800772,10679,1548567613930400928,base_link,683320.18089,3111020.75801,53.8945579529,17.7827148438,0.0538887605071
1548567613980590177,10680,1548567613980409733,base_link,683320.065125,3111020.53936,53.9014816284,17.871263504,0.0507544055581
1548567614034721775,10681,1548567614030412996,base_link,683319.948879,3111020.31946,53.9079055786,17.9510765076,0.0320252142847
1548567614080596673,10682,1548567614080387899,base_link,683319.83218,3111020.099,53.9138450623,17.989364624,0.127076670527
1548567614130706079,10683,1548567614130496417,base_link,683319.715528,3111019.87771,53.9175224304,18.0459251404,0.0931482240558
1548567614180603786,10684,1548567614180417242,base_link,683319.598215,3111019.65556,53.9211997986,18.1270713806,0.0394147112966
1548567614230698814,10685,1548567614230403652,base_link,683319.480201,3111019.43202,53.9254684448,18.2573280334,0.0982669442892
1548567614280599748,10686,1548567614280383855,base_link,683319.361657,3111019.20752,53.930316925,18.3076725006,0.0400176979601
1548567614331203864,10687,1548567614330975548,base_link,683319.242857,3111018.98269,53.9350471497,18.3269844055,0.00742868334055
1548567614380575931,10688,1548567614380387291,base_link,683319.12378,3111018.75735,53.9396896362,18.3804035187,0.0621695779264
1548567614435060931,10689,1548567614434543284,base_link,683319.004006,3111018.53157,53.9432754517,18.4370307922,0.0562799200416
1548567614480553205,10690,1548567614480364022,base_link,683318.884174,3111018.3047,53.9466705322,18.4978599548,0.105280205607
1548567614531277983,10691,1548567614530725435,base_link,683318.763624,3111018.07782,53.9513244629,18.4717006683,0.187780052423
1548567614580592992,10692,1548567614580415207,base_link,683318.64307,3111017.85049,53.9555702209,18.5725364685,0.0648019462824
1548567614630652159,10693,1548567614630411158,base_link,683318.521699,3111017.62227,53.9593009949,18.6116142273,0.0506620071828
1548567614680573457,10694,1548567614680375808,base_link,683318.400497,3111017.39318,53.9629631042,18.6718273163,0.220041707158
1548567614730609728,10695,1548567614730403401,base_link,683318.279247,3111017.16332,53.9660072327,18.719581604,0.129479303956
1548567614780570429,10696,1548567614780371033,base_link,683318.157001,3111016.93324,53.969493866,18.7826328278,0.0516693368554
1548567614830882595,10697,1548567614830410980,base_link,683318.034918,3111016.70243,53.9728736877,18.8065452576,0.038829177618
1548567614880822529,10698,1548567614880372841,base_link,683317.912623,3111016.47138,53.9765930176,18.8765258789,0.106831423938
1548567614930887971,10699,1548567614930405608,base_link,683317.787477,3111016.19437,53.9769287109,18.9538345337,0.0489051304758
1548567614981214005,10700,1548567614980664778,base_link,683317.664266,3111015.96143,53.9803924561,19.0021266937,0.0077711972408
1548567615031461619,10701,1548567615031278501,base_link,683317.540923,3111015.72809,53.9837799072,19.0113277435,0.0674164742231
1548567615080609019,10702,1548567615080404492,base_link,683317.416913,3111015.49475,53.9885864258,19.046081543,0.13249990344
1548567615130917755,10703,1548567615130407941,base_link,683317.293038,3111015.26077,53.9937057495,19.0946063995,0.0942318066955
1548567615180773990,10704,1548567615180404815,base_link,683317.168622,3111015.02603,53.9985961914,19.154586792,0.156817853451
1548567615230971033,10705,1548567615230407215,base_link,683317.044997,3111014.79014,54.0026016235,19.2089824677,0.0713191628456
1548567615280736319,10706,1548567615280440911,base_link,683316.921271,3111014.55325,54.0062332153,19.2810840607,0.0953795090318
1548567615331179893,10707,1548567615330401764,base_link,683316.797919,3111014.31533,54.010433197,19.326795578,0.0541201233864
1548567615381240647,10708,1548567615380632946,base_link,683316.674197,3111014.07707,54.01512146,19.3414897919,0.102676592767
1548567615431823936,10709,1548567615430826796,base_link,683316.549855,3111013.8387,54.0209388733,19.3640213013,0.0593681111932
1548567615480725227,10710,1548567615480407152,base_link,683316.424948,3111013.60032,54.0272445679,19.3765182495,0.0316984169185
1548567615530752845,10711,1548567615530406136,base_link,683316.299329,3111013.36178,54.0334472656,19.4321689606,0.100005209446
1548567615580670843,10712,1548567615580374605,base_link,683316.173137,3111013.12255,54.0388946533,19.5080490112,0.0367913395166
1548567615631015223,10713,1548567615630439540,base_link,683316.046617,3111012.8824,54.0444869995,19.5514183044,0.0807735398412
1548567615680825110,10714,1548567615680364655,base_link,683315.921073,3111012.64189,54.05027771,19.4958686829,0.0994832515717
1548567615731115336,10715,1548567615730388673,base_link,683315.795959,3111012.40136,54.0569877625,19.5173568726,0.0261551141739
1548567615780645398,10716,1548567615780405915,base_link,683315.670671,3111012.16105,54.0649833679,19.5108127594,0.0447585955262
1548567615830687478,10717,1548567615830396765,base_link,683315.544969,3111011.92082,54.073387146,19.5388507843,0.0423315688968
1548567615880635402,10718,1548567615880410800,base_link,683315.41892,3111011.67984,54.080406189,19.6187267303,0.0371434167027
1548567615930593482,10719,1548567615930407873,base_link,683315.292728,3111011.43837,54.0864944458,19.5970077515,0.0408290810883
1548567615980563069,10720,1548567615980401019,base_link,683315.110179,3111011.12505,54.1118507385,19.7495975494,0.0489902198315
1548567616030604587,10721,1548567616030409665,base_link,683314.983381,3111010.88133,54.1192970276,19.8229370117,0.012413800694
1548567616080559149,10722,1548567616080376669,base_link,683314.855858,3111010.63708,54.126449585,19.8433914185,0.0361921414733
1548567616130886971,10723,1548567616130411328,base_link,683314.728272,3111010.39262,54.1336936951,19.8525428772,0.0403674282134
1548567616180669823,10724,1548567616180473243,base_link,683314.600585,3111010.14799,54.1395874023,19.878824234,0.0495397374034
1548567616232737974,10725,1548567616230965285,base_link,683314.472208,3111009.90271,54.1446342468,19.9801578522,0.122758962214
1548567616280664472,10726,1548567616280366674,base_link,683314.343991,3111009.65634,54.1503829956,19.9879665375,0.0229308195412
1548567616330894214,10727,1548567616330408824,base_link,683314.216101,3111009.41,54.1578712463,19.9617156982,0.106303796172
1548567616380576991,10728,1548567616380405389,base_link,683314.089012,3111009.1636,54.1650009155,19.9849205017,0.0458389334381
1548567616430733845,10729,1548567616430369589,base_link,683313.96125,3111008.91584,54.1700706482,20.1668777466,0.149836778641
1548567616480993670,10730,1548567616480455427,base_link,683313.83311,3111008.66512,54.1721954346,20.3658275604,0.25717523694
1548567616531225221,10731,1548567616530655280,base_link,683313.704251,3111008.41425,54.1751785278,20.2219924927,0.04414960742
1548567616580729728,10732,1548567616580408536,base_link,683313.576398,3111008.16479,54.1788482666,20.1628379822,0.121634185314
1548567616632169741,10733,1548567616630373902,base_link,683313.447796,3111007.91565,54.1831207275,20.203453064,0.0952976047993
1548567616680846628,10734,1548567616680379464,base_link,683313.318023,3111007.66602,54.1877861023,20.3031616211,0.2434694767
1548567616732879562,10735,1548567616732260585,base_link,683313.189468,3111007.41462,54.1901130676,20.388217926,0.101999990642
1548567616780575061,10736,1548567616780410166,base_link,683313.059542,3111007.16128,54.1910934448,20.6164455414,0.043830063194
1548567616830594700,10737,1548567616830408684,base_link,683312.929555,3111006.9063,54.1909751892,20.5929145813,0.10178027302
1548567616880572467,10738,1548567616880371076,base_link,683312.801027,3111006.65186,54.1927108765,20.4348258972,0.175536885858
1548567616931789717,10739,1548567616930903803,base_link,683312.673874,3111006.39906,54.195148468,20.321647644,0.10114915669
1548567616980598941,10740,1548567616980412119,base_link,683312.450117,3111006.08762,54.2099952698,20.5057106018,0.269721865654
1548567617031428732,10741,1548567617031072792,base_link,683312.320946,3111005.83265,54.2089195251,20.6339225769,0.0767751187086
1548567617080579291,10742,1548567617080380971,base_link,683312.189796,3111005.57612,54.2108612061,20.7975711823,0.384478628635
1548567617130712055,10743,1548567617130361193,base_link,683312.061086,3111005.31809,54.21459198,20.7396354675,0.127551019192
1548567617180585371,10744,1548567617180405036,base_link,683311.932517,3111005.06064,54.2203941345,20.7224731445,0.370762169361
1548567617231716569,10745,1548567617231057334,base_link,683311.80388,3111004.80399,54.2250671387,20.6102542877,0.0109901325777
1548567617280567465,10746,1548567617280376411,base_link,683311.674769,3111004.54882,54.2289810181,20.6774806976,0.324746400118
1548567617330656323,10747,1548567617330485849,base_link,683311.545199,3111004.29206,54.2298088074,20.7689723969,0.035421539098
1548567617380559511,10748,1548567617380386123,base_link,683311.415032,3111004.03418,54.2331924438,20.7177200317,0.640549778938
1548567617430872315,10749,1548567617430413282,base_link,683311.287581,3111003.77672,54.2356109619,20.6542377472,0.159095346928
1548567617480808477,10750,1548567617480604352,base_link,683311.159969,3111003.5208,54.2383956909,20.5046443939,0.283563315868
1548567617530932673,10751,1548567617530445026,base_link,683311.032648,3111003.26548,54.2394371033,20.4830207825,0.149694263935
1548567617580574850,10752,1548567617580406269,base_link,683310.905062,3111003.01091,54.2410736084,20.4618244171,0.129366666079
1548567617630899056,10753,1548567617630418635,base_link,683310.778599,3111002.75781,54.2440185547,20.3108444214,0.160797670484
1548567617680609278,10754,1548567617680404321,base_link,683310.653201,3111002.50607,54.2491455078,20.2002010345,0.218838915229
1548567617730874223,10755,1548567617730659689,base_link,683310.528592,3111002.25431,54.2552642822,20.2241706848,0.0772078856826
1548567617780959903,10756,1548567617780667626,base_link,683310.404529,3111002.00146,54.2620277405,20.311422348,0.0360768735409
1548567617831113719,10757,1548567617830493173,base_link,683310.279645,3111001.7479,54.2688026428,20.360868454,0.055337741971
1548567617880601271,10758,1548567617880375082,base_link,683310.154964,3111001.49412,54.2741470337,20.3305530548,0.146715387702
1548567617930603380,10759,1548567617930405664,base_link,683310.030875,3111001.24069,54.2784843445,20.2913284302,0.0387889370322
1548567617980636449,10760,1548567617980435858,base_link,683309.801945,3111000.95937,54.3080673218,20.3520965576,0.0759844407439
1548567618031514028,10761,1548567618030468495,base_link,683309.675558,3111000.70676,54.3125267029,20.3378162384,0.179153561592
1548567618080820562,10762,1548567618080468981,base_link,683309.548465,3111000.45387,54.3175010681,20.4038944244,0.126068949699
1548567618133070866,10763,1548567618132587106,base_link,683309.420907,3111000.19993,54.3233718872,20.494184494,0.0258346684277
1548567618180557749,10764,1548567618180380344,base_link,683309.293148,3110999.94512,54.3308296204,20.5200939178,0.0462009422481
1548567618231527127,10765,1548567618230942429,base_link,683309.165788,3110999.69071,54.3395233154,20.3908653259,0.172859057784
1548567618281021310,10766,1548567618280528361,base_link,683309.039367,3110999.43761,54.3477096558,20.3482322693,0.00742868334055
1548567618331230918,10767,1548567618331060619,base_link,683308.912809,3110999.1848,54.3544197083,20.3395462036,0.0687394663692
1548567618380578815,10768,1548567618380401973,base_link,683308.786755,3110998.93176,54.359577179,20.3901691437,0.0844537988305
1548567618430588405,10769,1548567618430388806,base_link,683308.660535,3110998.67789,54.3646507263,20.4140872955,0.0602386593819
1548567618480570723,10770,1548567618480372466,base_link,683308.534468,3110998.42408,54.3706283569,20.3556690216,0.114112481475
1548567618531008250,10771,1548567618530367252,base_link,683308.408049,3110998.17029,54.3768730164,20.427728653,0.0520408153534
1548567618580767091,10772,1548567618580476595,base_link,683308.281443,3110997.91667,54.3837966919,20.3970031738,0.167125910521
1548567618630839612,10773,1548567618630492287,base_link,683308.15548,3110997.66285,54.3903694153,20.3963012695,0.0266089905053
1548567618680616152,10774,1548567618680374309,base_link,683308.02949,3110997.41003,54.3975563049,20.3158111572,0.156242460012
1548567618730867414,10775,1548567618730657383,base_link,683307.903528,3110997.15792,54.4064598083,20.3050003052,0.0656638741493
1548567618780567131,10776,1548567618780406304,base_link,683307.77728,3110996.90529,54.4156990051,20.3497276306,0.126929089427
1548567618831363406,10777,1548567618830403128,base_link,683307.650924,3110996.65259,54.425113678,20.3324699402,0.0918877348304
1548567618880675807,10778,1548567618880367150,base_link,683307.52448,3110996.40013,54.4339752197,20.3140563965,0.152300834656
1548567618930587374,10779,1548567618930372634,base_link,683307.398057,3110996.14833,54.4420013428,20.2768974304,0.0861565321684
1548567618981076108,10780,1548567618980457237,base_link,683307.177185,3110995.87288,54.4610977173,20.349653244,0.163093030453
1548567619030614149,10781,1548567619030371844,base_link,683307.048387,3110995.6205,54.4706001282,20.3998832703,0.141686156392
1548567619080992619,10782,1548567619080372647,base_link,683306.919428,3110995.36725,54.4801025391,20.4824905396,0.0554411299527
1548567619131005914,10783,1548567619130599615,base_link,683306.790347,3110995.11315,54.4884223938,20.4863243103,0.357371628284
1548567619180606559,10784,1548567619180382101,base_link,683306.661697,3110994.85876,54.4957122803,20.5439052582,0.125642865896
1548567619230801628,10785,1548567619230409745,base_link,683306.532582,3110994.6041,54.5038070679,20.524515152,0.017346939072
1548567619280572254,10786,1548567619280375072,base_link,683306.40361,3110994.35045,54.512008667,20.4263286591,0.0851536542177
1548567619330939872,10787,1548567619330470465,base_link,683306.274775,3110994.09751,54.5208740234,20.4439163208,0.0557594932616
1548567619380574233,10788,1548567619380403503,base_link,683306.145605,3110993.84384,54.5302238464,20.5333862305,0.0282967854291
1548567619431150792,10789,1548567619430534877,base_link,683306.016215,3110993.58906,54.5397872925,20.6225585938,0.0632488429546
1548567619480572022,10790,1548567619480377489,base_link,683305.886062,3110993.33366,54.5499420166,20.623336792,0.0725136250257
1548567619530835055,10791,1548567619530364917,base_link,683305.755785,3110993.07905,54.5606575012,20.5751876831,0.015306122601
1548567619580580270,10792,1548567619580409141,base_link,683305.625695,3110992.82541,54.5710449219,20.5018692017,0.075758010149
1548567619630588894,10793,1548567619630382243,base_link,683305.495307,3110992.57241,54.5807228088,20.484828949,0.0467275604606
1548567619680565979,10794,1548567619680398241,base_link,683305.365369,3110992.31888,54.5894851685,20.5299663544,0.034693878144
1548567619730622058,10795,1548567619730396901,base_link,683305.235967,3110992.06458,54.5972137451,20.5543746948,0.0385060459375
1548567619780818789,10796,1548567619780375571,base_link,683305.106933,3110991.80961,54.6059188843,20.6094093323,0.0203314889222
1548567619830760314,10797,1548567619830423981,base_link,683304.977155,3110991.55425,54.6153335571,20.6153812408,0.063887655735
1548567619880594903,10798,1548567619880374619,base_link,683304.799036,3110991.27658,54.6023445129,20.718870163,0.0940769836307
1548567619930585827,10799,1548567619930402246,base_link,683304.667483,3110991.02095,54.611000061,20.7011032104,0.108283527195
1548567619980587537,10800,1548567619980405685,base_link,683304.535439,3110990.76569,54.6192016602,20.7136917114,0.0956574827433
1548567620030932932,10801,1548567620030414334,base_link,683304.403231,3110990.51019,54.6265716553,20.7246341705,0.0838288739324
1548567620080789594,10802,1548567620080376504,base_link,683304.271485,3110990.25376,54.6344528198,20.7721729279,0.153824627399
1548567620131179037,10803,1548567620130516426,base_link,683304.140574,3110989.99598,54.6414833069,20.8437805176,0.0500416308641
1548567620180732903,10804,1548567620180501857,base_link,683304.009792,3110989.73787,54.6487579346,20.8443145752,0.120874226093
1548567620230655672,10805,1548567620230472390,base_link,683303.879153,3110989.47925,54.6564254761,20.8704032898,0.00645362725481
1548567620280879440,10806,1548567620280373466,base_link,683303.748066,3110989.22072,54.6652908325,20.8917655945,0.0716977417469
1548567620330863642,10807,1548567620330362651,base_link,683303.616045,3110988.9622,54.6735916138,20.9259033203,0.0791063159704
1548567620380934644,10808,1548567620380613241,base_link,683303.483489,3110988.70341,54.680973053,20.9655170441,0.0420229807496
1548567620430982838,10809,1548567620430783606,base_link,683303.350913,3110988.44368,54.6876983643,21.0137290955,0.0401216372848
1548567620486292647,10810,1548567620480376820,base_link,683303.218417,3110988.18319,54.6953735352,21.0718574524,0.0584846064448
1548567620530735636,10811,1548567620530412935,base_link,683303.086222,3110987.92168,54.7033195496,21.1095161438,0.0919783487916
1548567620580589979,10812,1548567620580406918,base_link,683302.953539,3110987.65962,54.7109451294,21.1586780548,0.033688928932
1548567620630755284,10813,1548567620630408905,base_link,683302.82105,3110987.39766,54.7180137634,21.1328735352,0.0490327067673
1548567620680759396,10814,1548567620680411062,base_link,683302.68877,3110987.13548,54.7249717712,21.169675827,0.0531494542956
1548567620733615566,10815,1548567620732909359,base_link,683302.55647,3110986.87241,54.7318458557,21.2175941467,0.0889219939709
1548567620780574959,10816,1548567620780400496,base_link,683302.424759,3110986.60929,54.7391471863,21.1863689423,0.0568688772619
1548567620831815531,10817,1548567620830377305,base_link,683302.292632,3110986.34634,54.7467384338,21.1973667145,0.0394279137254
1548567620880869841,10818,1548567620880378435,base_link,683302.130885,3110986.04954,54.7232551575,21.3429393768,0.150999709964
1548567620931147085,10819,1548567620930407275,base_link,683301.997187,3110985.78438,54.7301063538,21.4027500153,0.071777574718
1548567620980591737,10820,1548567620980374554,base_link,683301.863389,3110985.51896,54.7367401123,21.3938312531,0.0640991777182
1548567621030570907,10821,1548567621030404459,base_link,683301.729554,3110985.25385,54.7432098389,21.3689994812,0.0822679325938
1548567621080550651,10822,1548567621080374992,base_link,683301.595601,3110984.98817,54.7497558594,21.4572181702,0.0422823466361
1548567621130635345,10823,1548567621130392667,base_link,683301.461836,3110984.72094,54.7560882568,21.5733585358,0.0340577960014
1548567621180603808,10824,1548567621180406009,base_link,683301.328316,3110984.45218,54.7624015808,21.6283683777,0.0616059564054
1548567621231227172,10825,1548567621231020749,base_link,683301.1948,3110984.18262,54.7700996399,21.6588287354,0.129724338651
1548567621280591926,10826,1548567621280366092,base_link,683301.060822,3110983.91331,54.7797393799,21.6289958954,0.04021236673
1548567621331861585,10827,1548567621330712727,base_link,683300.926226,3110983.64464,54.7903366089,21.6158084869,0.0277205649763
1548567621380566578,10828,1548567621380412099,base_link,683300.791034,3110983.37641,54.8011169434,21.6536083221,0.0977090746164
1548567621430894791,10829,1548567621430408325,base_link,683300.655564,3110983.10745,54.8109779358,21.7212333679,0.0310345012695
1548567621480785195,10830,1548567621480375286,base_link,683300.519695,3110982.83745,54.820400238,21.805847168,0.0724777132273
1548567621531045056,10831,1548567621530588148,base_link,683300.383862,3110982.56711,54.8303031921,21.7585277557,0.128445848823
1548567621580604277,10832,1548567621580383830,base_link,683300.248175,3110982.29736,54.8405418396,21.7139320374,0.0692826285958
